credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,country_Germany,country_Spain,high_risk_age,high_balance_risk,high_credit_score
-1.919624881529618,0.0,1.1516997392084622,8,0.7378308850642105,1,0,0,1.4121157168917051,1,False,False,0,1,1
-0.9780682918292848,0.0,2.105235646221479,2,0.6560450295292659,1,1,1,-0.1032282359773222,0,False,False,0,1,1
1.898335355826679,0.0,0.9609925578058588,2,0.8800272410904766,1,0,0,1.6393570917124016,1,False,False,0,1,0
0.0979963821139533,0.0,2.105235646221479,5,1.2732771981989726,1,1,1,1.0128771271288544,0,False,True,0,0,0
1.2982223645891036,0.0,-0.6600184841162697,4,0.5278566871606641,2,1,1,0.4595429509340463,0,True,False,0,1,0
1.8466014772717152,0.0,-1.1367864376227783,9,0.5699204753635505,1,1,1,0.3411368974574667,1,True,False,0,1,0
-0.1399794592388781,0.0,0.007456650792842,9,0.983389912427009,1,1,1,0.3048737013667674,1,True,False,0,1,1
-1.040148946095241,0.0,-0.0878969399084596,2,0.431217227706301,1,0,1,-0.1601893857916529,0,True,False,0,1,1
1.2982223645891036,0.0,-0.1832505306097613,2,0.4372729105057929,2,1,0,1.6347204885477364,0,True,False,0,1,0
0.4911738591316749,0.0,0.4842246042993504,10,0.6391207231492967,2,1,0,1.7035816271473463,0,True,False,0,1,0
-0.6780117962104972,0.0,-0.278604121311063,5,1.1149271191851775,2,0,0,-0.2376323440500743,0,True,False,0,1,1
1.4223836731210155,0.0,-0.5646648934149681,5,-1.2258476714090278,2,0,0,0.2936645775819838,0,False,False,0,0,0
0.0462625035589899,0.0,0.1981638321954454,8,0.7865476864126004,1,0,0,1.1120387734559636,1,True,False,1,1,0
-0.5124633848346144,0.0,0.2935174228967471,1,0.3527539521024455,1,1,0,-1.044652565762877,1,True,False,1,0,1
-0.3262214220367463,0.0,0.3888710135980487,1,0.7809373969674327,1,1,1,0.2316258395435224,0,False,False,0,1,1
0.0566092792699826,0.0,0.5795781950006521,5,0.8234489825909674,1,1,0,-0.2257556565258236,0,False,False,0,1,0
0.7705368033284771,0.0,-1.899615163233192,0,-0.0095792312639801,1,0,0,-0.947291724355257,0,True,False,0,0,0
-1.443673198823955,0.0,2.5820035997279875,4,-1.2258476714090278,1,1,0,-1.7118972170658242,1,False,True,0,0,1
-0.3779553005917097,0.0,1.1516997392084622,4,-0.5737700038102944,1,1,1,-0.9270938782937008,0,False,False,0,0,1
0.9464319904153524,0.0,-0.3739577120123647,5,0.9675743614357466,1,0,0,-0.2709322805199718,0,True,False,0,1,0
0.3773593263107555,0.0,-1.1367864376227783,9,1.215543865966245,2,0,0,0.4591492639566685,0,True,False,0,0,0
-0.9884150675402774,0.0,-0.5646648934149681,1,-0.3269722412061958,2,0,0,1.3686515616931476,0,False,True,0,0,1
0.3463189991777775,0.0,1.6284676927149706,8,0.0356005474372052,1,1,1,-0.0120310997817756,0,False,True,0,0,0
-0.4917698334126291,0.0,-1.23214002832408,4,0.5237736209156963,1,1,1,-0.1260627762252652,0,True,False,0,1,1
1.0395529718142866,0.0,-0.278604121311063,6,1.496059620393335,2,1,1,-1.2577791147705282,0,True,False,0,0,0
-0.7193988990544679,0.0,-0.4693113027136664,1,0.4030361211700456,1,1,0,0.179824354036945,0,True,False,0,1,1
0.8740045604384039,0.0,0.3888710135980487,10,0.748371754269159,2,1,1,1.6794825587635858,0,True,False,0,1,0
0.108343157824946,0.0,-0.3739577120123647,5,1.1898468010272087,2,0,1,0.2359097937726211,0,True,False,0,0,0
0.2531980177788434,0.0,-1.7089079818305883,8,0.3507912723553942,1,1,0,-1.4239372771449408,0,False,False,0,0,0
0.905044887571382,0.0,1.8191748741175744,2,0.9177050506915502,4,1,0,-1.2470761847980885,1,True,False,0,1,0
1.6810530658958325,0.0,-0.9460792562201747,6,-1.2258476714090278,1,1,0,-1.150045386625037,0,False,False,0,0,0
0.0669560549809753,0.0,-0.1832505306097613,0,1.396302407458702,1,0,1,-0.971813693237685,0,False,True,0,0,0
-0.4814230577016364,0.0,-1.3274936190253817,5,1.3029230222109995,2,1,1,-0.7244854141803299,0,True,False,0,0,1
-1.3608989931360136,0.0,-0.278604121311063,9,-1.2258476714090278,2,0,1,0.7907154272123808,0,False,False,0,0,1
0.8740045604384039,0.0,-1.7089079818305883,1,1.638488209226516,2,1,0,-1.3511643089326582,0,False,False,0,0,0
0.139383484957924,0.0,1.533114102013669,8,-1.2258476714090278,2,1,1,0.6794126066593463,0,False,False,0,0,0
0.2842383449118215,0.0,-0.6600184841162697,9,-1.2258476714090278,1,1,1,0.836765674605092,0,False,False,0,0,0
1.1016336260802426,0.0,-0.5646648934149681,5,0.012298092828129,1,0,1,1.637163817045588,0,False,True,0,0,0
-2.426616891368259,0.0,0.1981638321954454,10,0.732499307041558,2,1,0,-0.0311024863736085,0,True,False,1,1,1
0.1497302606689167,0.0,-0.4693113027136664,1,0.3231009158914459,2,0,0,1.240243007195046,0,False,False,0,0,0
1.308569140300096,0.0,-0.6600184841162697,2,-1.2258476714090278,1,1,0,0.6324023125342576,1,False,False,0,0,0
-1.1125763760721894,0.0,-0.278604121311063,3,-1.2258476714090278,2,0,0,-1.2880145876351567,0,False,False,0,0,1
-1.4954070773789183,0.0,-0.4693113027136664,4,0.2215223823096229,1,1,1,1.0284733219172884,0,False,False,0,0,1
-1.6299151616218233,0.0,0.6749317857019538,4,-1.2258476714090278,2,1,0,-1.7072969569127634,0,False,False,0,0,1
0.0152221764260119,0.0,3.440185916039703,10,-1.2258476714090278,2,1,1,0.2536274466546986,0,False,True,0,0,0
1.029206196103294,0.0,-1.613554391129287,3,0.7243601000944535,1,1,0,0.4965100537758168,1,False,True,0,1,0
0.8119239061724478,0.0,-0.8507256655188732,9,-1.2258476714090278,2,1,0,0.9003869856034099,0,False,False,0,0,0
-0.0468584778399441,0.0,0.6749317857019538,4,-1.2258476714090278,3,1,0,-0.1189202441599856,1,False,False,0,0,1
-0.1606730106608635,0.0,-1.0414328469214764,3,0.0823437706045412,2,1,1,0.9859758212713994,0,True,False,0,0,1
-0.0365117021289514,0.0,0.4842246042993504,5,-1.2258476714090278,3,1,1,1.2887854461777652,1,False,True,0,0,1
1.629319187340869,0.0,0.5795781950006521,7,0.6753929553061733,2,1,0,0.8180172017575125,0,False,False,0,1,0
-1.3091651145810503,0.0,-0.278604121311063,10,-1.2258476714090278,2,1,0,0.1656185837498861,0,False,False,0,0,1
1.2257949346121548,0.0,-0.9460792562201747,8,-1.2258476714090278,2,1,1,1.2554922914181668,0,False,False,0,0,0
0.8222706818834405,0.0,0.2935174228967471,4,-1.2258476714090278,2,0,1,-0.2453200212894173,0,False,True,1,0,0
-1.4022860959799843,0.0,-0.3739577120123647,10,1.5993141087452802,1,0,1,0.3684301513922223,0,False,True,0,0,1
1.2671820374561256,0.0,0.1981638321954454,9,0.4221788999539574,1,0,1,-0.6172224062856171,0,False,True,1,1,0
1.691399841606825,0.0,-0.9460792562201747,8,0.3301666270892652,2,1,1,1.6899655178763158,0,True,False,0,0,0
0.615335167663587,0.0,-1.613554391129287,8,-1.2258476714090278,2,0,0,-0.0077415810724314,0,False,True,0,0,0
-2.4576572185012373,0.0,-0.4693113027136664,9,-1.2258476714090278,2,0,0,-1.626846397081583,0,False,False,0,0,1
0.1497302606689167,0.0,0.1028102414941437,6,-1.2258476714090278,1,1,1,1.0739062597827504,0,False,False,1,0,0
-0.2848343191927756,0.0,0.4842246042993504,6,-1.2258476714090278,2,0,0,1.1663183654619271,0,False,False,0,0,1
0.905044887571382,0.0,-0.7553720748175714,9,0.0991799278859573,1,1,0,-1.0106403758215394,0,False,False,0,0,0
-1.2677780117370796,0.0,-0.278604121311063,7,-1.2258476714090278,2,1,0,-0.6877989698109479,0,False,True,0,0,1
0.20146413922388,0.0,2.4866500090266856,1,-1.2258476714090278,1,1,1,1.3487854977662366,1,False,True,0,0,0
-0.2951810949037682,0.0,0.6749317857019538,4,0.4902272794282505,2,1,1,-1.2016781988241692,1,False,True,0,1,1
-0.7090521233434752,0.0,-0.6600184841162697,1,0.1995812703243792,1,1,1,-1.5656310282294663,0,True,False,0,0,1
1.3913433459880375,0.0,-0.278604121311063,2,0.373767575299825,1,0,1,-1.0974845234549402,0,True,False,0,0,0
-0.4710762819906437,0.0,-0.5646648934149681,5,1.179705968458601,1,0,0,-0.4908471476472676,0,False,True,0,0,1
-1.7747700215757207,0.0,-0.3739577120123647,9,0.2620111865280025,1,1,0,-0.0111355662422457,1,True,False,0,0,1
0.3566657748887701,0.0,-0.8507256655188732,3,0.225195635381864,1,0,1,-0.6435210093764677,0,True,False,0,0,0
-1.1643102546271529,0.0,0.007456650792842,7,0.505963175688639,2,1,0,-1.2669448570751147,0,True,False,0,1,1
-0.9159876375633288,0.0,0.2935174228967471,2,0.3806832727590162,1,0,0,-0.2311490290038934,0,False,False,1,1,1
0.2531980177788434,0.0,-0.278604121311063,9,0.4760798299237842,1,0,1,-1.3406210099872649,0,False,True,0,1,0
0.7291497004845064,0.0,-1.0414328469214764,9,1.2499486194025071,2,0,1,0.0210528652985887,1,True,False,0,0,0
-0.2331004406378122,0.0,-0.8507256655188732,9,0.8953608569192877,2,1,1,-0.4507421996169888,0,True,False,0,1,1
0.1807705878018947,0.0,-0.1832505306097613,6,1.4645333357025436,1,1,0,0.2703650554535158,0,True,False,0,0,0
-1.4954070773789183,0.0,0.1981638321954454,1,-1.2258476714090278,2,1,0,-1.1880850430341514,0,False,False,1,0,1
-1.3091651145810503,0.0,-0.7553720748175714,8,0.5021732452641317,1,1,0,1.7325557018962958,1,True,False,0,1,1
0.5015206348426676,0.0,-0.4693113027136664,4,1.74195313351737,2,1,0,0.3607216073519582,0,True,False,0,0,0
1.8362547015607225,0.0,-0.4693113027136664,8,0.8485945547152395,2,0,0,-1.0773958803182044,0,False,False,0,1,0
0.2428512420678507,0.0,0.007456650792842,6,0.7005053513151716,1,0,0,0.0007079082905388,0,False,True,0,1,0
0.0566092792699826,0.0,0.007456650792842,6,-1.2258476714090278,2,1,0,0.712594993484055,0,False,False,0,0,0
0.3463189991777775,0.0,0.8656389671045572,10,0.7997291820680158,1,1,1,1.7048023350012298,0,True,False,0,1,0
-0.2641407677707902,0.0,-1.0414328469214764,3,-1.2258476714090278,1,0,0,1.4529583063345444,0,False,False,0,0,1
-2.2610684799923764,0.0,0.2935174228967471,9,1.2199444292370911,1,1,0,0.1769330848793212,1,False,False,1,0,1
-1.0504957218062334,0.0,1.247053329909764,1,-1.2258476714090278,1,0,1,-1.5902969780382497,1,False,False,0,0,1
-0.2641407677707902,0.0,1.6284676927149706,0,1.1542940257856116,1,1,0,-0.9262452950562432,1,True,False,0,1,1
1.8362547015607225,0.0,0.1981638321954454,7,-1.2258476714090278,2,1,0,1.2396363049582653,0,False,False,1,0,0
1.2361417103231471,0.0,-1.422847209726683,9,0.4061458610959018,1,1,0,1.1679515404140175,0,False,False,0,1,0
1.1119804017912354,0.0,-0.4693113027136664,3,-1.2258476714090278,2,1,1,0.4196995334753119,0,False,False,0,0,0
1.4948111030979645,0.0,-0.5646648934149681,9,0.871498735669945,1,1,1,0.2581391967938526,0,True,False,0,1,0
0.3773593263107555,0.0,-0.0878969399084596,9,0.7386090011977995,1,1,1,-1.1212664164647004,0,False,False,0,1,0
0.3670125505997628,0.0,-1.3274936190253817,1,-1.2258476714090278,2,0,1,-1.4542572605533,0,False,False,0,0,0
1.4327304488320085,0.0,0.007456650792842,7,0.7747916418163288,2,1,1,0.422915107497251,0,True,False,0,1,0
-0.6366246933665265,0.0,1.0563461485071606,5,1.096401063548959,2,1,1,-1.1328761828271687,0,True,False,0,1,1
-1.9610119843735887,0.0,-0.4693113027136664,5,-0.2054989368942612,1,0,1,1.177131715589241,0,True,False,0,0,1
-0.1399794592388781,0.0,0.1028102414941437,2,0.9131799567851122,1,0,1,-0.1204170893460581,0,False,False,1,1,1
-0.6883585719214899,0.0,0.8656389671045572,2,2.190269672220738,1,1,0,-0.4334902241754669,1,False,True,0,0,1
-0.7400924504764532,0.0,-0.3739577120123647,1,0.8495084204606,2,0,1,-1.5910833086529592,1,False,True,0,1,1
1.09128685036925,0.0,0.4842246042993504,10,0.9771119336280756,1,1,0,1.555509764471284,0,True,False,0,1,0
0.1290367092469313,0.0,-0.4693113027136664,7,-1.2258476714090278,2,1,1,1.3969801567336042,0,False,False,0,0,0
0.3256254477557921,0.0,0.3888710135980487,5,0.7911949068883061,1,1,1,1.6211433306384249,0,False,False,0,1,0
1.474117551675979,0.0,1.247053329909764,2,-1.2258476714090278,1,1,0,1.0265349700017272,1,False,True,0,0,0
0.4187464291547262,0.0,-0.7553720748175714,5,-0.5700896988101691,1,1,0,0.4542633025209964,1,False,False,0,0,0
-1.7126893673097645,0.0,-1.7089079818305883,5,0.5877354081810798,1,1,1,-0.7990026730596075,0,False,True,0,1,1
-0.1606730106608635,0.0,-0.9460792562201747,8,0.9906524365212336,2,1,0,0.7126928935583765,0,False,True,0,1,1
-0.0054713749959734,0.0,-0.1832505306097613,5,0.4885269634527102,1,0,0,-1.314525162645364,0,False,False,0,1,0
0.8740045604384039,0.0,0.4842246042993504,9,0.7083299461159868,1,1,0,-0.4391400844148583,0,False,False,0,1,0
-2.426616891368259,0.0,-0.6600184841162697,0,-1.2258476714090278,2,0,1,-1.7251865870124323,0,False,False,0,0,1
1.0705932989472646,0.0,-0.6600184841162697,7,-1.2258476714090278,2,1,0,-0.1837928676535379,0,False,True,0,0,0
-1.1953505817601309,0.0,0.8656389671045572,9,-1.2258476714090278,1,1,0,0.8660165822462607,1,False,False,0,0,1
0.6774158219295431,0.0,0.2935174228967471,8,-1.2258476714090278,2,1,0,1.4034693840400465,0,False,True,1,0,0
-1.15396347891616,0.0,-0.1832505306097613,2,0.8193651149905585,1,1,0,-0.0251100628190961,0,False,False,0,1,1
-0.3779553005917097,0.0,0.3888710135980487,6,-1.2258476714090278,2,1,1,0.1556539907500374,0,False,False,0,0,1
0.5739480648196164,0.0,1.7238212834162725,7,-1.2258476714090278,1,1,0,-1.4284904131059215,1,False,True,0,0,0
1.1119804017912354,0.0,-0.5646648934149681,7,-1.2258476714090278,2,0,0,-0.2972435775813829,0,False,False,0,0,0
-0.6676650204995045,0.0,-1.0414328469214764,2,-1.2258476714090278,2,1,1,-0.1395100382988427,0,False,True,0,0,1
-0.0468584778399441,0.0,3.2494787346370995,6,0.3329369128501487,1,0,1,0.0805009900026974,0,False,False,0,0,1
-0.2020601135048342,0.0,-0.5646648934149681,4,0.7494406021568844,1,0,0,0.2190549831086304,0,True,False,0,1,1
0.6877625976405357,0.0,-1.613554391129287,6,0.3938559535045762,1,0,1,-0.2676285442641413,0,False,True,0,1,0
0.3463189991777775,0.0,-0.8507256655188732,2,-1.2258476714090278,2,1,0,-0.288942938064983,0,False,False,0,0,0
1.5465449816529278,0.0,0.9609925578058588,7,0.5051980415132002,1,0,0,-0.9210106841551816,0,False,False,0,1,0
0.7291497004845064,0.0,-0.278604121311063,2,-1.2258476714090278,2,1,1,0.1197677881959791,0,False,True,0,0,0
0.3359722234667848,0.0,-0.9460792562201747,0,0.917023097210928,1,1,0,-0.7739444273935077,1,False,True,0,1,0
0.0979963821139533,0.0,-0.7553720748175714,9,0.7805820759647206,2,1,1,0.6918073125164625,0,True,False,0,1,0
0.553254513397631,0.0,-1.422847209726683,7,0.5857640737952617,1,1,0,1.0853038803358548,1,True,False,0,1,0
-0.367608524880717,0.0,0.1981638321954454,9,0.5213192294698087,1,1,0,1.6764686971505505,0,False,True,1,1,1
0.170423812090902,0.0,0.007456650792842,2,-1.2258476714090278,2,1,0,-1.0323675845006035,1,False,True,0,0,0
0.3256254477557921,0.0,-1.422847209726683,9,-0.297400302165865,2,0,0,-0.8165168746327044,0,True,False,0,0,0
-1.7230361430207572,0.0,-0.9460792562201747,4,0.8595098171824055,1,1,0,1.1116379569882713,0,False,False,0,1,1
-0.2331004406378122,0.0,-1.1367864376227783,5,0.3099739124060452,2,1,0,0.9721619990616414,0,True,False,0,0,1
-1.764423245864728,0.0,0.4842246042993504,10,0.8514029849951331,1,1,0,-1.645304473616344,1,True,False,0,1,1
-0.750439226187446,0.0,-0.8507256655188732,4,1.4901396872056143,1,1,0,0.2103524837844919,0,False,False,0,0,1
-1.4333264231129623,0.0,0.1028102414941437,5,-1.2258476714090278,2,1,1,0.8062860601696863,0,False,False,1,0,1
-1.7230361430207572,0.0,-0.3739577120123647,7,0.9196726988423376,1,1,1,-1.265991244273021,0,False,True,0,1,1
-1.4540199745349478,0.0,-0.8507256655188732,0,-1.2258476714090278,2,1,1,0.5297251319219686,0,False,False,0,0,1
-0.460729506279651,0.0,-0.278604121311063,5,1.8269876840117076,2,0,0,1.3782808947581977,0,True,False,0,0,1
-0.5538504876785851,0.0,0.1028102414941437,8,0.408807162516756,1,0,1,-0.092442012691206,0,False,True,1,1,1
1.0705932989472646,0.0,1.533114102013669,3,1.364274313990513,1,1,0,-1.5999513512644048,1,True,False,0,0,0
2.063883767202561,0.0,0.5795781950006521,2,0.7344474021195758,1,1,1,-1.4016880506628344,0,False,True,0,1,0
-1.4540199745349478,0.0,2.4866500090266856,2,-1.2258476714090278,2,1,1,-0.904551994928676,0,False,False,0,0,1
1.3189159160110888,0.0,0.5795781950006521,1,1.3729547564027318,2,1,0,1.2944551298780314,0,True,False,0,0,0
-0.1503262349498708,0.0,0.2935174228967471,2,-1.2258476714090278,2,1,1,-0.7758878221192913,0,False,False,1,0,1
1.5879320844968985,0.0,1.0563461485071606,4,-1.2258476714090278,1,1,1,-1.5918477291267017,1,False,False,0,0,0
-1.412632871690977,0.0,-0.6600184841162697,8,-1.2258476714090278,2,1,0,-0.0736086815198811,0,False,False,0,0,1
0.8222706818834405,0.0,0.007456650792842,1,0.3610071117933155,1,1,0,1.649443407717623,0,False,False,0,0,0
-1.2988183388700576,0.0,-0.1832505306097613,0,-1.2258476714090278,1,0,1,0.5465620319151687,0,False,True,0,0,1
-0.3572617491697243,0.0,-0.8507256655188732,5,-1.2258476714090278,2,0,1,1.669661772800085,0,False,True,0,0,1
0.3773593263107555,0.0,-0.4693113027136664,7,0.5593828115803672,2,1,0,0.8429234675569041,0,True,False,0,1,0
0.6670690462185503,0.0,0.1981638321954454,8,-0.3248861527211708,2,0,0,-0.1235945814563162,1,False,False,1,0,0
-1.4333264231129623,0.0,-0.278604121311063,3,0.1256826755857666,2,1,0,-1.4331124095099417,0,False,False,0,0,1
-1.7747700215757207,0.0,0.1028102414941437,1,-1.2258476714090278,2,0,0,0.259203751420843,0,False,False,1,0,1
-0.5124633848346144,0.0,-0.6600184841162697,8,0.2648800390081768,1,1,0,-0.2283666149910745,0,False,False,0,0,1
-0.7297456747654606,0.0,-0.9460792562201747,9,-0.2368077337182595,2,1,0,0.4866757043917172,0,False,True,0,0,1
1.6189724116298765,0.0,-0.3739577120123647,3,1.575533084666606,1,1,1,-1.7300295976162083,0,False,False,0,0,0
-0.3572617491697243,0.0,-0.6600184841162697,6,-1.2258476714090278,2,1,1,-0.9927168371703738,0,False,True,0,0,1
0.7291497004845064,0.0,-0.1832505306097613,3,0.5006027488700965,1,1,1,1.0172718492928423,0,True,False,0,1,0
-1.5471409559338818,0.0,1.7238212834162725,10,-1.2258476714090278,2,1,1,-0.9084544344809342,0,False,False,0,0,1
-1.3402054417140283,0.0,-0.3739577120123647,6,0.319547705864325,1,1,0,-1.5580857669064097,0,False,False,0,0,1
2.063883767202561,0.0,-0.8507256655188732,2,1.0346159179334782,1,1,1,-1.636514333728337,0,False,True,0,1,0
1.122327177502228,0.0,0.2935174228967471,4,0.4637330260961199,1,0,1,0.3707129794129889,0,False,False,1,1,0
-1.3919393202689916,0.0,1.0563461485071606,5,-1.2258476714090278,1,0,1,0.8008624308302812,1,False,True,0,0,1
0.6256819433745797,0.0,-0.0878969399084596,2,0.8420029253965462,2,1,1,-1.4905048065433082,1,False,False,0,1,0
-1.4333264231129623,0.0,-0.5646648934149681,3,1.605607473568688,1,1,0,-0.0942391659205343,0,False,True,0,0,1
-1.040148946095241,0.0,-0.1832505306097613,3,-1.2258476714090278,1,1,1,1.3838179003826072,0,False,False,0,0,1
-0.4400359548576657,0.0,0.1981638321954454,3,0.2128071610712476,1,0,0,1.7252410187234168,1,False,True,1,0,1
-0.336568197747739,0.0,-0.4693113027136664,5,0.937083267704142,1,1,1,0.9018657462286842,0,False,False,0,1,1
-0.0778988049729221,0.0,0.5795781950006521,5,-1.2258476714090278,1,1,0,0.7376981027721351,1,False,False,0,0,1
0.2118109149348727,0.0,0.5795781950006521,2,0.4790656802984014,1,0,1,1.0115943405422303,0,False,False,0,1,0
0.3980528777327409,0.0,-0.5646648934149681,2,1.3675731738005368,2,1,0,1.204912730995527,0,True,False,0,0,0
-0.4917698334126291,0.0,-0.7553720748175714,8,-1.2258476714090278,2,1,1,1.214183155084734,0,False,False,0,0,1
-0.3158746463257536,0.0,0.1981638321954454,9,-1.2258476714090278,2,0,0,-0.1954135890864899,0,False,False,1,0,1
0.2635447934898361,0.0,-0.4693113027136664,1,-0.2146170796485671,1,1,1,-1.0336792368285013,0,False,False,0,0,0
-0.812519880453402,0.0,-1.23214002832408,4,0.6699511107747855,2,0,0,-0.6896988920348126,0,True,False,0,1,1
0.1807705878018947,0.0,0.7702853764032556,7,0.486716380968435,1,0,1,1.0062802619076607,1,True,False,0,1,0
0.4601335319986969,0.0,0.6749317857019538,7,-0.4323046442176636,1,1,0,0.5723954792354867,0,False,False,0,0,0
0.8222706818834405,0.0,-0.5646648934149681,9,-1.2258476714090278,2,0,0,1.330021722597982,0,False,True,0,0,0
1.6189724116298765,0.0,0.3888710135980487,1,0.4698095441370882,2,1,0,-1.1338011037779958,1,False,False,0,1,0
-0.6055843662335485,0.0,1.4377605113123673,8,-1.2258476714090278,1,1,1,-1.2407491968688078,1,False,False,0,0,1
0.7808835790394698,0.0,-0.7553720748175714,9,0.6128151088880696,2,1,1,-0.0332420290280503,0,False,False,0,1,0
-1.412632871690977,0.0,-0.8507256655188732,7,-1.2258476714090278,1,0,1,0.4333339011971486,0,False,True,0,0,1
-0.8642537590083653,0.0,0.2935174228967471,2,-1.2258476714090278,2,1,1,1.1806152541130082,0,False,False,1,0,1
2.063883767202561,0.0,-0.5646648934149681,10,-1.2258476714090278,1,1,0,-1.655928805305314,1,False,False,0,0,0
0.2118109149348727,0.0,0.5795781950006521,6,0.3698789178849384,1,1,1,0.1527138585002565,1,True,False,0,0,0
